Продукт,Калорийность,Белки,Жиры,Углеводы
"Кукуруза сахарная белая, замороженная, в початках, вареная, с солью",94 кКал,"3,11 г","0,74 г","19,53 г"
"Кукуруза сахарная белая, замороженная, свежие срезанные зерна",88 кКал,"3,02 г","0,77 г","17,83 г"
"Кукуруза сахарная белая, замороженная, свежие срезанные зерна, вареная, без соли",80 кКал,"2,75 г","0,43 г","17,16 г"
"Кукуруза сахарная белая, замороженная, свежие срезанные зерна, вареная, с солью",80 кКал,"2,75 г","0,43 г","17,16 г"
"Кукуруза сахарная белая, консервированная в вакуумной упаковке, без соли",79 кКал,"2,41 г","0,5 г","17,44 г"
"Кукуруза сахарная белая, консервированная цельными зернами",64 кКал,"1,95 г","0,5 г","13,71 г"
"Кукуруза сахарная белая, консервированная цельными зернами, без соли",64 кКал,"1,95 г","0,5 г","14,71 г"
"Кукуруза сахарная белая, консервированная цельными зернами, содержимое без жидкости",67 кКал,"2,29 г","1,22 г","12,34 г"
"Кукуруза сахарная белая, консервированная, в вакуумной упаковке",79 кКал,"2,41 г","0,5 г","17,44 г"
"Кукуруза сахарная белая, консервированная, раздавленные зерна",74 кКал,"1,74 г","0,42 г","17,42 г"
"Кукуруза сахарная белая, консервированная, раздавленные зерна, без соли",72 кКал,"1,74 г","0,42 г","16,93 г"
"Кукуруза сахарная белая, свежая",86 кКал,"3,22 г","1,18 г","16,32 г"
"Кукуруза сахарная желтая, в початках, замороженная, вареная, без соли",94 кКал,"3,11 г","0,74 г","19,53 г"
"Кукуруза сахарная желтая, в початках, замороженная, вареная, с солью",94 кКал,"3,11 г","0,74 г","19,53 г"
"Кукуруза сахарная желтая, в початках, замороженная, неприготовленная",98 кКал,"3,28 г","0,78 г","20,7 г"
"Кукуруза сахарная желтая, вареная, без соли",96 кКал,"3,41 г","1,5 г","18,58 г"
"Кукуруза сахарная желтая, вареная, с солью",96 кКал,"3,41 г","1,5 г","18,58 г"
"Кукуруза сахарная желтая, замороженная, свежие срезанные зерна, вареная, с солью",79 кКал,"2,55 г","0,67 г","16,31 г"
"Кукуруза сахарная желтая, замороженная, свежие срезанные зерна, вареные, без соли",81 кКал,"2,55 г","0,67 г","16,9 г"
"Кукуруза сахарная желтая, замороженная, свежие срезанные зерна, неприготовленные",88 кКал,"3,02 г","0,78 г","18,61 г"
"Кукуруза сахарная желтая, консервированная в вакуумной упаковке",79 кКал,"2,41 г","0,5 г","17,44 г"
"Кукуруза сахарная желтая, консервированная в вакуумной упаковке, без соли",79 кКал,"2,41 г","0,5 г","17,44 г"
"Кукуруза сахарная желтая, консервированная цельными зернами, содержимое без жидкости",67 кКал,"2,29 г","1,22 г","12,34 г"
"Кукуруза сахарная желтая, консервированная, без соли",61 кКал,"1,95 г","0,77 г","12,16 г"
"Кукуруза сахарная желтая, консервированная, раздавленные зерна",72 кКал,"1,74 г","0,42 г","16,93 г"
"Кукуруза сахарная желтая, консервированная, раздавленные зерна, без соли",72 кКал,"1,74 г","0,42 г","16,93 г"
"Кукуруза сахарная желтая, консервированная, содержимое с жидкостью",61 кКал,"1,95 г","0,77 г","12,16 г"
"Кукуруза сахарная желтая, свежая",86 кКал,"3,27 г","1,35 г","16,7 г"
"Лаконос, вареный, без соли",20 кКал,"2,3 г","0,4 г","1,6 г"
"Лаконос, вареный, с солью",20 кКал,"2,3 г","0,4 г","1,6 г"
"Лаконос, сырой",23 кКал,"2,6 г","0,4 г",2 г
Лебеда (марь белая),43 кКал,"4,2 г","0,8 г","3,3 г"
"Лебеда (марь белая), вареная, без соли",32 кКал,"3,2 г","0,7 г","2,9 г"
"Лебеда (марь белая), вареная, с солью",32 кКал,"3,2 г","0,7 г","2,9 г"
"Лебеда (марь), приготовленная на пару (индейцы северных великих равнин)",48 кКал,"4,06 г","0,16 г","2,27 г"
Листовая капуста (коллард),32 кКал,"3,02 г","0,61 г","1,42 г"
"Листовая капуста (коллард), вареная, без соли",33 кКал,"2,71 г","0,72 г","1,65 г"
"Листовая капуста (коллард), вареный, с солью",33 кКал,"2,71 г","0,72 г","1,65 г"
"Листовая капуста (коллард), замороженная, вареная, без соли",36 кКал,"2,97 г","0,41 г","4,3 г"
"Листовая капуста (коллард), замороженная, неприготовленная",33 кКал,"2,69 г","0,37 г","2,86 г"
"Листовая капуста (коллард), замороженный, вареный, с солью",36 кКал,"2,97 г","0,41 г","4,3 г"
Листья одуванчика,45 кКал,"2,7 г","0,7 г","5,7 г"
"Листья одуванчика, вареные, без соли",33 кКал,2 г,"0,6 г","3,5 г"
"Листья одуванчика, вареные, с солью",33 кКал,2 г,"0,6 г","3,5 г"
"Листья цикория, сырые",23 кКал,"1,7 г","0,3 г","0,7 г"
Лук батун,34 кКал,"1,9 г","0,4 г","4,1 г"
Лук жареный по 2-56,251 кКал,"4,5 г","13,5 г","27,4 г"
"Лук желтый, пассерованный",123 кКал,"0,95 г","10,8 г","6,16 г"
Лук зеленый (перо),20 кКал,"1,3 г","0,1 г","3,2 г"
Лук зелёный из семян (включая зелень и молодые луковицы),32 кКал,"1,83 г","0,19 г","4,74 г"
"Лук зелёный, зелень (перо) репчатого лука",27 кКал,"0,97 г","0,47 г","3,94 г"
Лук маринованный по 2-56,79 кКал,"1,2 г","4,7 г","7,6 г"
Лук порей,36 кКал,2 г,"0,2 г","6,3 г"
Лук порей (луковица и нижняя часть зелени),61 кКал,"1,5 г","0,3 г","12,35 г"
"Лук порей (луковица и нижняя часть зелени), вареный, без соли",31 кКал,"0,81 г","0,2 г","6,62 г"
"Лук порей (луковицы и нижняя часть зелени), вареный, с солью",31 кКал,"0,81 г","0,2 г","6,62 г"
