Продукт,Калорийность,Белки,Жиры,Углеводы
        "Urglevodi": "8,6 г"
    },
    {
        "Title": "Яблочный салат с сельдереем и помидорами.",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Яичный салат",
        "Calories": "181,7 кКал",
        "Proteins": "9,7 г",
        "Fats": "15,1 г",
        "Urglevodi": "1,9 г"
    }
]
